301_user_id,302_role,303_name,304_profile_img_url,305_contact,306_preferred_language,307_nationality,308_visa_status,309_employment_type,310_contract_period,311_agency_name,312_capable_tasks,313_allowed_zones,401_task_code,402_task_name,403_difficulty_level,404_required_headcount,405_standard_time,406_unit_type,407_sop_text_kr,408_guide_image_urls,409_eval_criteria,501_order_id,502_task_code_mapped,503_assigner_id,504_assignee_id,505_target_zone_id,506_priority,507_target_amount,508_planned_datetime,509_order_memo,510_status,511_read_receipt,512_actual_start_time,513_actual_end_time,514_completed_amount,515_issue_type,516_incomplete_reason,517_worker_feedback,601_worker_photo_urls,602_robot_vision_id,603_robot_scan_time,604_ai_eval_score,605_ai_detected_issues,606_final_grade,607_incentive_points,608_evaluator_memo
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260310-281,TSK-03,W-002,W-008,Zone-1,보통,132.8,2026-03-10 09:12:00,,완료,True,2026-03-10 09:26:00,2026-03-10 11:29:54,134.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260310-281.jpg,RV-20260310-345,2026-03-10 11:34:54,93.1,특이사항 없음,A,931,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260311-282,TSK-01,W-002,W-012,Zone-1,높음,188.0,2026-03-11 09:28:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-11 09:34:00,2026-03-11 11:57:03,144.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-282.jpg,RV-20260311-479,2026-03-11 12:02:03,78.6,미수확 과실 잔존,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260311-283,TSK-03,W-002,W-004,Zone-3,높음,133.8,2026-03-11 10:07:00,,완료,True,2026-03-11 10:10:00,2026-03-11 12:20:42,131.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-283.jpg,RV-20260311-592,2026-03-11 12:25:42,98.6,특이사항 없음,A,986,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260311-284,TSK-01,W-001,W-012,Zone-2,보통,54.0,2026-03-11 12:55:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-11 13:03:00,2026-03-11 15:33:27,41.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-284.jpg,RV-20260311-246,2026-03-11 15:38:27,86.2,특이사항 없음,B,0,조금 더 신경 쓸 것
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260311-285,TSK-03,W-001,W-005,Zone-1,높음,139.5,2026-03-11 11:54:00,,완료,True,2026-03-11 12:00:00,2026-03-11 14:12:37,136.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-285.jpg,RV-20260311-696,2026-03-11 14:17:37,90.6,특이사항 없음,A,906,우수함
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260311-286,TSK-04,W-001,W-006,Zone-2,보통,129.8,2026-03-11 15:54:00,,완료,True,2026-03-11 16:02:00,2026-03-11 16:55:20,127.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-286.jpg,RV-20260311-217,2026-03-11 17:00:20,95.9,특이사항 없음,A,959,우수함
W-011,Worker,작업자_11,https://api.farm.com/img/w011.jpg,010-3346-6473,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260311-287,TSK-01,W-001,W-011,Zone-2,보통,170.9,2026-03-11 08:17:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-11 08:20:00,2026-03-11 10:36:15,139.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-287.jpg,RV-20260311-712,2026-03-11 10:41:15,79.4,미수확 과실 잔존,C,0,재교육 필요
W-026,Worker,작업자_26,https://api.farm.com/img/w026.jpg,010-2732-6114,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260311-288,TSK-02,W-002,W-026,Zone-4,높음,190.9,2026-03-11 08:37:00,,완료,True,2026-03-11 08:45:00,2026-03-11 10:38:48,155.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-288.jpg,RV-20260311-822,2026-03-11 10:43:48,75.6,줄기 꺾임,C,0,재교육 필요
W-026,Worker,작업자_26,https://api.farm.com/img/w026.jpg,010-2732-6114,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260311-289,TSK-01,W-001,W-026,Zone-4,보통,171.0,2026-03-11 11:14:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-11 11:29:00,2026-03-11 13:31:49,147.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-289.jpg,RV-20260311-554,2026-03-11 13:36:49,73.0,미수확 과실 잔존,C,0,재교육 필요
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260311-290,TSK-03,W-001,W-006,Zone-3,보통,81.8,2026-03-11 14:36:00,,완료,True,2026-03-11 14:51:00,2026-03-11 17:01:18,81.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-290.jpg,RV-20260311-564,2026-03-11 17:06:18,93.3,특이사항 없음,A,933,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260311-291,TSK-03,W-001,W-003,Zone-1,높음,94.7,2026-03-11 08:14:00,,완료,True,2026-03-11 08:27:00,2026-03-11 10:41:00,96.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-291.jpg,RV-20260311-749,2026-03-11 10:46:00,91.8,특이사항 없음,A,918,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260311-292,TSK-04,W-002,W-004,Zone-1,보통,110.7,2026-03-11 14:35:00,,완료,True,2026-03-11 14:38:00,2026-03-11 15:28:22,111.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260311-292.jpg,RV-20260311-639,2026-03-11 15:33:22,96.7,특이사항 없음,A,967,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260312-293,TSK-04,W-001,W-004,Zone-1,보통,164.1,2026-03-12 10:13:00,,완료,True,2026-03-12 10:27:00,2026-03-12 11:17:01,161.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-293.jpg,RV-20260312-325,2026-03-12 11:22:01,93.1,특이사항 없음,A,931,우수함
W-014,Worker,작업자_14,https://api.farm.com/img/w014.jpg,010-7457-5542,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260312-294,TSK-02,W-002,W-014,Zone-3,보통,91.6,2026-03-12 09:03:00,,이슈발생,True,2026-03-12 09:15:00,2026-03-12 11:07:02,75.4,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260312-294.jpg,RV-20260312-510,2026-03-12 11:12:02,84.2,특이사항 없음,B,0,조금 더 신경 쓸 것
W-014,Worker,작업자_14,https://api.farm.com/img/w014.jpg,010-7457-5542,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260312-295,TSK-02,W-001,W-014,Zone-1,긴급,119.0,2026-03-12 09:56:00,,완료,True,2026-03-12 10:06:00,2026-03-12 11:40:32,111.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-295.jpg,RV-20260312-227,2026-03-12 11:45:32,82.5,특이사항 없음,B,0,조금 더 신경 쓸 것
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260312-296,TSK-04,W-001,W-003,Zone-2,보통,140.5,2026-03-12 12:46:00,,완료,True,2026-03-12 12:59:00,2026-03-12 13:50:07,134.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-296.jpg,RV-20260312-946,2026-03-12 13:55:07,97.8,특이사항 없음,A,978,우수함
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260312-297,TSK-04,W-001,W-008,Zone-1,보통,122.2,2026-03-12 13:19:00,,완료,True,2026-03-12 13:29:00,2026-03-12 14:23:35,124.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-297.jpg,RV-20260312-236,2026-03-12 14:28:35,98.3,특이사항 없음,A,983,우수함
W-022,Worker,작업자_22,https://api.farm.com/img/w022.jpg,010-6114-1549,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260312-298,TSK-02,W-002,W-022,Zone-1,높음,150.0,2026-03-12 08:16:00,,완료,True,2026-03-12 08:30:00,2026-03-12 10:24:50,113.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-298.jpg,RV-20260312-471,2026-03-12 10:29:50,72.9,줄기 꺾임,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260312-299,TSK-03,W-001,W-004,Zone-4,보통,91.2,2026-03-12 12:55:00,,완료,True,2026-03-12 13:03:00,2026-03-12 15:17:16,87.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-299.jpg,RV-20260312-636,2026-03-12 15:22:16,97.4,특이사항 없음,A,974,우수함
W-018,Worker,작업자_18,https://api.farm.com/img/w018.jpg,010-7557-1438,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260312-300,TSK-01,W-002,W-018,Zone-3,높음,146.8,2026-03-12 11:19:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-03-12 11:23:00,2026-03-12 13:40:30,114.9,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260312-300.jpg,RV-20260312-188,2026-03-12 13:45:30,71.5,미수확 과실 잔존,C,0,재교육 필요
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260312-301,TSK-01,W-001,W-008,Zone-3,높음,157.8,2026-03-12 08:13:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-12 08:25:00,2026-03-12 10:11:49,160.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-301.jpg,RV-20260312-375,2026-03-12 10:16:49,93.6,특이사항 없음,A,936,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260312-302,TSK-02,W-001,W-025,Zone-3,높음,153.4,2026-03-12 13:49:00,,완료,True,2026-03-12 13:50:00,2026-03-12 15:44:40,143.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-302.jpg,RV-20260312-121,2026-03-12 15:49:40,80.9,특이사항 없음,B,0,조금 더 신경 쓸 것
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260312-303,TSK-04,W-001,W-008,Zone-3,긴급,178.0,2026-03-12 11:33:00,,완료,True,2026-03-12 11:40:00,2026-03-12 12:33:16,176.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260312-303.jpg,RV-20260312-319,2026-03-12 12:38:16,94.0,특이사항 없음,A,940,우수함
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260313-304,TSK-01,W-002,W-007,Zone-4,긴급,64.4,2026-03-13 14:40:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-13 14:41:00,2026-03-13 16:26:13,63.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-304.jpg,RV-20260313-476,2026-03-13 16:31:13,92.8,특이사항 없음,A,928,우수함
W-022,Worker,작업자_22,https://api.farm.com/img/w022.jpg,010-6114-1549,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260313-305,TSK-02,W-001,W-022,Zone-1,보통,110.3,2026-03-13 08:45:00,,이슈발생,True,2026-03-13 08:51:00,2026-03-13 10:32:26,98.1,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260313-305.jpg,RV-20260313-824,2026-03-13 10:37:26,70.6,줄기 꺾임,C,0,재교육 필요
W-009,Worker,작업자_9,https://api.farm.com/img/w009.jpg,010-4739-8772,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260313-306,TSK-01,W-002,W-009,Zone-3,높음,63.2,2026-03-13 11:54:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-03-13 11:57:00,2026-03-13 14:01:58,55.9,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260313-306.jpg,RV-20260313-679,2026-03-13 14:06:58,75.2,미수확 과실 잔존,C,0,재교육 필요
W-014,Worker,작업자_14,https://api.farm.com/img/w014.jpg,010-7457-5542,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260313-307,TSK-01,W-001,W-014,Zone-2,높음,50.8,2026-03-13 12:36:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-13 12:51:00,2026-03-13 15:17:30,44.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-307.jpg,RV-20260313-438,2026-03-13 15:22:30,83.5,특이사항 없음,B,0,조금 더 신경 쓸 것
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260313-308,TSK-03,W-002,W-007,Zone-3,긴급,177.2,2026-03-13 09:50:00,,완료,True,2026-03-13 09:56:00,2026-03-13 12:15:33,174.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-308.jpg,RV-20260313-165,2026-03-13 12:20:33,92.2,특이사항 없음,A,922,우수함
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260313-309,TSK-01,W-001,W-019,Zone-2,긴급,98.9,2026-03-13 09:54:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-13 10:00:00,2026-03-13 12:00:34,90.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-309.jpg,RV-20260313-361,2026-03-13 12:05:34,72.6,미수확 과실 잔존,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260313-310,TSK-04,W-001,W-004,Zone-3,보통,190.8,2026-03-13 12:26:00,,완료,True,2026-03-13 12:33:00,2026-03-13 13:27:53,189.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-310.jpg,RV-20260313-127,2026-03-13 13:32:53,96.2,특이사항 없음,A,962,우수함
W-027,Worker,작업자_27,https://api.farm.com/img/w027.jpg,010-4426-2239,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260313-311,TSK-02,W-001,W-027,Zone-1,보통,152.5,2026-03-13 08:33:00,,완료,True,2026-03-13 08:35:00,2026-03-13 10:08:19,137.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-311.jpg,RV-20260313-485,2026-03-13 10:13:19,84.8,특이사항 없음,B,0,조금 더 신경 쓸 것
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260313-312,TSK-03,W-001,W-007,Zone-4,높음,190.0,2026-03-13 08:40:00,,완료,True,2026-03-13 08:40:00,2026-03-13 10:48:14,181.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-312.jpg,RV-20260313-920,2026-03-13 10:53:14,97.9,특이사항 없음,A,979,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260313-313,TSK-02,W-001,W-020,Zone-1,보통,152.3,2026-03-13 14:48:00,,완료,True,2026-03-13 14:56:00,2026-03-13 16:29:51,136.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-313.jpg,RV-20260313-586,2026-03-13 16:34:51,85.0,특이사항 없음,B,0,조금 더 신경 쓸 것
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260313-314,TSK-03,W-001,W-003,Zone-2,보통,181.3,2026-03-13 08:25:00,,완료,True,2026-03-13 08:28:00,2026-03-13 10:39:36,174.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260313-314.jpg,RV-20260313-361,2026-03-13 10:44:36,96.5,특이사항 없음,A,965,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260314-315,TSK-03,W-001,W-003,Zone-2,보통,80.8,2026-03-14 12:45:00,,완료,True,2026-03-14 12:45:00,2026-03-14 15:01:49,79.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260314-315.jpg,RV-20260314-644,2026-03-14 15:06:49,92.6,특이사항 없음,A,926,우수함
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260314-316,TSK-02,W-001,W-019,Zone-4,보통,107.0,2026-03-14 10:47:00,,완료,True,2026-03-14 10:48:00,2026-03-14 12:21:51,82.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260314-316.jpg,RV-20260314-115,2026-03-14 12:26:51,77.8,줄기 꺾임,C,0,재교육 필요
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260314-317,TSK-03,W-002,W-007,Zone-1,긴급,93.0,2026-03-14 15:39:00,,완료,True,2026-03-14 15:43:00,2026-03-14 17:44:43,91.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260314-317.jpg,RV-20260314-708,2026-03-14 17:49:43,91.9,특이사항 없음,A,919,우수함
